"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Congo, Rep.","COG","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","456.271","451.581","443.835","439.456","435.951","434.602","430","426.651","425.017","421.805","417.341","414.772","413.648","413.004","409.736","406.558","407.088","405.657","407.201","404.783","404.903","402.779","406.629","404.62","401.838","405.691","410.706","412.664","419.679","424.005","428.173","435.568","429.751","433.799","434.439","429.767","427.962","638.242","497.903","438.267","411.302","394.981","386.864","374.549","360.682","344.882","339.404","333.974","325.259","318.376","313.485","313.431","305.779","306.87","305.682","297.229","300.37","299.231","290.9","315.626","304.313","",
"Colombia","COL","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","309.495","300.392","291.089","281.629","275.218","269.212","264.721","262.282","260.572","259.477","258.548","256.053","253.522","252.484","248.81","245.598","243.389","240.783","239.135","237.782","235.392","234.745","233.111","234.188","235.906","260.912","244.487","252.045","258.863","262.116","265.112","264.313","261.802","256.138","251.645","247.129","245.113","242.298","240.59","238.17","232.155","228.275","219.658","210.221","203.565","196.049","189.986","184.985","177.216","169.218","164.817","160.142","155.564","151.666","148.231","145.399","143.184","141.091","141.458","142.284","166.27","",
"Comoros","COM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","481.789","478.622","473.889","472.623","469.071","463.521","462.874","460.731","457.699","454.755","450.611","445.744","439.208","432.722","424.769","442.737","414.087","408.223","402.195","394.722","388.755","382.64","375.331","370.724","365.176","358.249","351.908","346.364","338.678","341.324","327.209","324.165","319.818","316.229","311.098","311.569","307.707","319.647","315.185","309.965","308.264","302.46","304.255","302.343","303.249","304.012","299.541","300.406","294.253","294.871","289.763","288.773","282.022","281.391","275.494","275.358","268.429","268.49","263.567","262.808","262.788","",
"Cabo Verde","CPV","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","449.305","431.868","416.616","399.016","386.544","373.226","358.472","355.767","352.431","346.121","343.551","348.854","352.822","347.022","335.308","315.4","304.081","291.223","280.041","272.319","263.674","266.993","269.019","274.751","280.833","275.429","272.662","268.372","265.271","264.813","262.138","263.595","262.251","265.528","269.261","291.824","273.139","272.771","266.097","266.157","265.237","246.257","239.94","232.484","228.898","213.133","222.929","216.889","212.941","211.207","203.978","193.617","182.879","185.747","185.294","196.447","181.065","169.145","181.839","179.193","192.178","",
"Costa Rica","CRI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","247.832","242.815","242.616","236.26","235.574","232.069","218.707","212.911","208.625","207.503","202.938","193.223","190.811","176.517","177.787","167.95","160.717","154.357","145.719","146.942","145.852","130.52","125.804","120.007","122.766","125.877","121.127","119.513","117.037","118.638","114.401","113.436","114.859","115.283","117.1","120.707","117.172","118.264","119.102","119.847","115.195","116.016","113.194","113.243","111.662","111.684","114.608","115.727","117.855","116.132","115.242","108.206","108.638","107.356","113.897","110.191","106.184","104.695","104.507","103.413","110.686","",
"Caribbean small states","CSS","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","287.482347313675","285.250564150103","281.892476424289","275.202371612908","270.61921750799","269.664906812339","267.734133137183","267.943275616231","269.844271153153","270.864360046487","269.25941631243","269.169284023531","268.108789472056","264.638925672576","255.177119208485","254.848153067163","254.70083218989","250.545571694365","243.909283108007","241.371170895326","238.079117125104","233.639737117712","231.790016237395","231.3169805493","230.477850849818","229.160212081056","225.89888283733","222.789350048709","219.01239103183","216.4563084528","213.531271793376","215.424428297579","215.596537299468","215.196397405776","219.712941586477","219.873678691402","225.274464041227","226.87434809286","229.872120979425","232.339604927749","231.469042166884","233.265324168849","233.513085293946","238.352268765063","234.709087419609","231.214333206358","226.570282547529","219.682063010152","217.313744885451","208.421101144045","205.071796678512","198.470374279776","190.317213154381","188.102724313891","191.133882061578","196.434548302995","200.787730082595","201.955886697895","205.275455551195","204.411612375707","205.463207612514","",
"Cuba","CUB","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","195.763","197.34","191.199","191.773","186.503","183.647","180.44","177.018","173.546","170.137","166.927","163.968","161.511","159.689","158.673","158.629","159.471","160.892","162.452","163.78","164.413","164.319","163.876","163.48","163.516","164.341","165.938","167.916","169.855","171.309","171.827","171.28","169.895","167.93","165.642","163.28","160.933","158.509","155.902","153.006","149.72","146.11","142.427","138.903","135.744","133.133","131.14","129.69","128.698","128.076","127.738","127.645","127.807","128.216","128.844","129.661","130.554","131.226","131.328","130.627","130.806","",
"Curacao","CUW","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","241.17","242.752","237.272","237.444","236.233","232.055","230.901","224.358","223.542","223.71","217.256","216.436","216.84","207.172","207.348","207.297","198.125","197.477","196.887","190.3","188.957","187.718","186.427","185.366","185.464","176.392","175.535","174.543","173.981","173.683","171.77","171.007","170.141","169.096","168.413","167.728","166.713","165.868","164.733","163.221","161.855","161.803","160.719","158.869","159.176","157.539","157.844","156.417","156.21","154.338","148.992","145.606","139.797","137.842","141.159","140.918","144.968","140.272","140.571","140.861","141.039","",
"Cayman Islands","CYM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","266.209","259.501","252.451","330.694","325.222","232.768","227.502","224.868","219.17","218.447","213.644","208.383","204.728","199.087","686.328","197.865","191.023","189.772","183.137","180.485","179.437","178","177.834","169.948","171.589","167.597","164.611","160.927","160.352","154.395","150.175","146.479","142.805","138.357","134.853","132.505","128.409","125.741","123.356","120.82","117.36","113.675","109.878","107.598","105.907","104.754","101.976","98.245","96.7","93.729","90.736","86.822","83.245","80.092","76.363","74.01","74.143","71.269","67.594","67.953","69.678","",
"Czechia","CZE","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","200.651","193.648","201.7","200.035","196.71","199.171","197.379","202.886","212.57","223.445","225.457","221.463","214.321","216.805","215.358","213.288","214.817","216.557","220.728","218.255","229.167","223.508","218.756","227.013","224.882","222.947","222.727","217.996","216.212","215.515","230.775","217.618","215.332","203.075","200.855","195.299","190.31","188.897","179.468","176.295","172.623","167.58","164.947","166.235","159.881","154.618","146.736","145.864","143.699","138.751","135.428","131.678","125.75","120.786","114.592","112.133","108.916","108.785","109.773","106.057","","",
"Germany","DEU","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","158.105","157.727","153.303","150.314","147.844","144.281","140.48","135.199","129.383","126.811","125.456","121.87","120.763","119.369","113.98","111.806","108.484","106.198","104.309","103.586","101.933","98.648","95.548","94.684","91.119","92.451","89.99","86.511","","","","",
"Djibouti","DJI","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","434.903","435.845","433.354","431.839","429.723","425.835","423.422","421.811","416.191","412.242","407.404","415.686","402.078","397.373","394.077","389.393","389.743","386.677","383.004","378.826","375.259","373.749","367.534","364.321","359.973","356.545","355.061","351.039","347.875","348.513","350.113","375.959","415.649","350.546","353.082","341.106","344.447","349.674","344.282","345.985","340.946","338.982","334.731","333.114","329.631","329.791","322.47","324.621","320.295","315.43","310.56","309.601","308.916","301.052","303.382","299.039","296.644","291.386","289.534","289.928","301.584","",
"Dominica","DMA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","154.176853397986","","","","","","","","","","183","","","","","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","150.519","150.907","156.759","155.867","156.633","158.787","156.491","156.998","153.061","154.293","158.529","160.262","161.351","163.146","164.688","159.868","166.875","159.732","159.515","166.568","166.792","165.79","164.534","164.817","161.521","162.215","161.742","162.611","156.782","159.536","155.211","150.624","147.322","146.046","145.665","142.308","141.132","133.328","128.913","127.693","125.917","123.926","124.075","121.097","118.165","111.142","115.834","115.937","107.446","106.703","104.849","97.155","92.572","90.145","86.724","82.945","82.426","78.186","77.895","73.629","71.498","",
"Dominican Republic","DOM","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","356.271","351.87","347.343","343.668","337.778","437.769","327.532","321.949","316.495","311.042","305.637","300.318","295.127","290.109","285.309","280.779","276.481","272.275","267.997","266.367","258.526","253.373","248.225","243.737","240.224","238.104","237.181","237.002","236.957","236.363","234.53","231.546","228.248","225.417","223.81","224.449","227.182","231.001","235.488","237.996","238.7","236.907","233.165","228.194","224.608","216.892","211.653","207.356","203.413","200.811","199.188","199.776","198.685","198.442","197.638","195.897","193.207","190.068","187.661","186.726","198.832","",
"Algeria","DZA","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","585.748","585.925","617.179","461.11","464.704","466.74","470.159","470.6","470.467","471.322","467.727","462.344","454.74","445.929","437.377","426.171","415.306","401.958","389.545","373.304","357.691","336.287","313.904","291.68","265.398","244.692","230.092","220.773","199.963","201.13","198.029","197.356","199.727","199.93","214.589","213.963","187.98","183.983","181.296","164.327","159.175","152.528","147.159","143.015","138.371","134.892","132.766","131.201","127.462","121.076","117.447","115.023","116.076","111.636","107.89","101.649","99.763","100.076","97.97","95.854","114.976","",
"East Asia & Pacific (excluding high income)","EAP","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","548.15538880797","487.263470579598","410.065801733497","403.338053577493","393.033643021017","404.897286984937","379.210773434315","364.637172293592","357.778703863738","347.044909234593","338.276861411611","325.432227527651","318.653073078142","305.859138874461","300.25101994666","289.486296869292","279.425734858267","271.497388382819","265.228735773913","257.944099155735","251.365559344389","245.40179613266","239.58312096123","234.968900057386","229.494096800971","224.399785947808","220.411567329632","215.566520116614","212.272284781908","207.873315226271","204.730233522818","199.680476593139","193.840276053089","189.910955092739","186.585128538272","184.172859619605","181.820569751523","178.02131229795","175.326507629878","173.072017199582","170.831563394146","168.262844649039","165.427558820822","163.157103822125","163.275093866668","159.442565272007","156.984533148184","155.778803050136","156.697277246271","152.826995116572","151.076187469975","149.203719555462","147.855495548042","146.187769172294","143.810472641843","142.489393171627","141.464104444311","142.528406806897","137.43201192385","135.382960509059","136.752463166802","",
"Early-demographic dividend","EAR","Mortality rate, adult, male (per 1,000 male adults)","SP.DYN.AMRT.MA","382.941051138456","380.175544623163","376.862459555716","371.992262014473","368.138035764179","390.219679928403","371.590150188066","362.682224211329","351.249781647149","346.42049448004","345.828356445749","375.720551041945","332.898594620706","328.7497369164","323.660680539939","319.89613300157","316.419763454025","312.923193792961","311.028573616018","307.018998508614","302.219513953574","301.382759770251","297.060268972455","291.347602459149","283.932264540896","277.914289694279","274.194261299519","269.096837362556","267.402853367475","263.29723093853","261.566462640104","259.180541025078","255.956108614611","254.940383256141","253.510094160953","250.775767787133","249.500310130075","248.059175420355","245.127789466","243.107846673215","241.069564062427","239.767420888179","235.919073534408","234.158823378411","231.960683837636","228.158537971514","225.434992689731","223.982256859627","223.587303391471","221.403796343008","219.370862868399","216.293929972625","213.65484047551","210.631579926295","205.513998183557","201.544171392909","198.458016468382","195.808727704116","193.631242544666","191.837901070337","205.53959509871","",
